id,monthly_airbnb_revenue,yearly_airbnb_revenue,total_reservation_days
6.60468E+17,8401,100812,186
11102591,2903.25,34839,237
11100490,2903.25,34839,237
9260951,2903.25,34839,237
6494256,2903.25,34839,237
8.01011E+17,15.5,186,1
46104954,2903.25,34839,237
27612876,550.6666667,6608,59
457829,2903.25,34839,237
9343313,2903.25,34839,237
9343350,2903.25,34839,237
11282348,2903.25,34839,237
11282788,2903.25,34839,237
9349950,2903.25,34839,237
6713911,2903.25,34839,237
6731170,2903.25,34839,237
53174411,2903.25,34839,237
11304836,2903.25,34839,237
6743935,2903.25,34839,237
2636532,1305,15660,108
6769535,2903.25,34839,237
6779136,2903.25,34839,237
40565556,3420,41040,144
9370538,2903.25,34839,237
6804319,2903.25,34839,237
9393610,2903.25,34839,237
9.131E+17,49.91666667,599,1
6851685,2903.25,34839,237
6851700,2903.25,34839,237
9415828,2903.25,34839,237
9424217,2903.25,34839,237
11377777,2903.25,34839,237
13276227,2903.25,34839,237
10067936,2903.25,34839,237
1.16387E+18,78.33333333,940,2
5.99991E+17,717.5,8610,21
8794495,2903.25,34839,237
6198636,2903.25,34839,237
6686140,2903.25,34839,237
38996102,1053.5,12642,98
9.90544E+17,2747.25,32967,99
11194693,2903.25,34839,237
6.71019E+17,204.1666667,2450,14
235951,3823.333333,45880,248
6862191,2903.25,34839,237
9414019,2903.25,34839,237
9447274,2903.25,34839,237
1.18737E+18,8720.833333,104650,161
7.95587E+17,566.5,6798,66
6926686,2903.25,34839,237
2995209,161.5,1938,17
1.18628E+18,55.66666667,668,2
8.27627E+17,2455.666667,29468,278
1.15536E+18,1280.833333,15370,58
6.21161E+17,3565.833333,42790,110
12916189,2903.25,34839,237
16413797,950,11400,285
1.08758E+18,1104,13248,96
6.65194E+17,7442.083333,89305,265
11526684,2903.25,34839,237
7.71817E+17,3666.666667,44000,176
6974801,2903.25,34839,237
11546806,2903.25,34839,237
48246413,2903.25,34839,237
9575809,2903.25,34839,237
7024774,2903.25,34839,237
9.8062E+17,8832.833333,105994,134
9580218,2903.25,34839,237
9590866,2903.25,34839,237
1.20719E+18,6140.166667,73682,266
8.13701E+17,0,0,0
16394488,2903.25,34839,237
6799895,0,0,0
16403092,2903.25,34839,237
16425205,2903.25,34839,237
20605308,2903.25,34839,237
6.92677E+17,11.66666667,140,1
16462626,2903.25,34839,237
11452204,593.75,7125,57
20726517,2903.25,34839,237
16557829,2903.25,34839,237
20738991,2903.25,34839,237
16528098,2903.25,34839,237
16616853,2903.25,34839,237
6.13107E+17,2903.25,34839,237
20770559,2903.25,34839,237
1.02949E+18,1776.5,21318,57
16662770,2903.25,34839,237
16719568,2903.25,34839,237
11496968,2903.25,34839,237
1.2175E+18,2695.5,32346,54
1.08758E+18,11.5,138,1
9.64982E+17,2737,32844,276
9507521,2903.25,34839,237
12914669,2903.25,34839,237
12917422,2903.25,34839,237
6988265,2903.25,34839,237
1.18981E+18,55.66666667,668,2
7010681,2903.25,34839,237
3068145,2433.333333,29200,292
9.57969E+17,2006.666667,24080,86
7035051,2903.25,34839,237
7036079,2903.25,34839,237
7047076,2903.25,34839,237
13275896,2903.25,34839,237
10034817,1457.5,17490,106
54002531,1424,17088,96
23784779,6575,78900,263
7.28805E+17,5107.333333,61288,326
48243028,2903.25,34839,237
7074961,2903.25,34839,237
20506551,2903.25,34839,237
20621540,2903.25,34839,237
7.14528E+17,2351.25,28215,57
1.17757E+18,380.3333333,4564,2
52374738,2903.25,34839,237
16505722,2903.25,34839,237
20679146,2903.25,34839,237
29592296,8901,106812,276
20696496,2903.25,34839,237
16534037,2903.25,34839,237
8.90348E+17,3437.416667,41249,247
20698375,2903.25,34839,237
20688624,2903.25,34839,237
16542009,2903.25,34839,237
16534588,2903.25,34839,237
45176673,312.5,3750,30
16987293,2903.25,34839,237
21038471,2903.25,34839,237
16987479,2903.25,34839,237
21120183,2903.25,34839,237
17130293,2903.25,34839,237
17133664,2903.25,34839,237
17134357,2903.25,34839,237
1.10677E+18,1516.666667,18200,104
51327110,1327.083333,15925,91
11474011,1430.833333,17170,101
8.01015E+17,1549.166667,18590,130
8.58708E+17,4920,59040,328
17510449,2903.25,34839,237
29149377,5041.666667,60500,242
45330395,647.5,7770,74
48316258,1360.833333,16330,46
8.99998E+17,3680,44160,276
20843601,2903.25,34839,237
9.1212E+17,1726.666667,20720,56
20873362,2903.25,34839,237
1.01589E+18,2687.5,32250,215
46191117,2903.25,34839,237
15870454,1072.916667,12875,103
9.43371E+17,2820.25,33843,87
3605524,1018.166667,12218,82
20917909,4446.75,53361,363
16808464,2903.25,34839,237
20919726,2903.25,34839,237
16840727,2903.25,34839,237
16846366,2903.25,34839,237
29937451,29.75,357,3
9.76217E+17,3577,42924,292
16933481,2903.25,34839,237
16897571,2903.25,34839,237
1.1153E+18,15650.25,187803,271
16947113,2903.25,34839,237
6.33115E+17,12060.16667,144722,269
17269342,2903.25,34839,237
12431649,1240,14880,93
17367175,2903.25,34839,237
17385865,2903.25,34839,237
22076961,2867.5,34410,222
17513537,85.75,1029,7
17545775,2903.25,34839,237
46432272,2346.666667,28160,176
17617905,2903.25,34839,237
17790958,2903.25,34839,237
17808917,2903.25,34839,237
38462360,8013.5,96162,341
53199638,2903.25,34839,237
1.09363E+18,1189.833333,14278,121
18826104,2903.25,34839,237
13657030,2903.25,34839,237
13658967,2903.25,34839,237
13660249,2903.25,34839,237
18842882,2903.25,34839,237
13670109,2903.25,34839,237
13667440,2903.25,34839,237
7.76251E+17,966,11592,72
18908252,2903.25,34839,237
52009698,132.25,1587,1
18942156,2903.25,34839,237
13712336,2903.25,34839,237
13697770,2903.25,34839,237
13729876,2903.25,34839,237
18948184,2903.25,34839,237
12007175,239.5833333,2875,25
17679645,2903.25,34839,237
17692964,2903.25,34839,237
17746222,2903.25,34839,237
17906420,2903.25,34839,237
11372267,770,9240,77
18073738,2903.25,34839,237
533168,7437.5,89250,238
18094212,2903.25,34839,237
18134537,2903.25,34839,237
18139095,2903.25,34839,237
18142309,2903.25,34839,237
48295531,2903.25,34839,237
18254317,2903.25,34839,237
18326238,2903.25,34839,237
1.0977E+18,1472,17664,128
13359798,2903.25,34839,237
9.76934E+17,3577,42924,292
18375246,2903.25,34839,237
18387744,2903.25,34839,237
2847932,5187.083333,62245,211
18407251,2903.25,34839,237
13410478,2903.25,34839,237
38097887,1233.333333,14800,74
18459948,2903.25,34839,237
1.09293E+18,2903.25,34839,237
50542617,2903.25,34839,237
18505594,2903.25,34839,237
18544441,2903.25,34839,237
13508285,2903.25,34839,237
18587083,2903.25,34839,237
45697861,250,3000,25
18637270,2903.25,34839,237
13546134,2903.25,34839,237
18670480,2903.25,34839,237
48321960,2903.25,34839,237
13635848,2903.25,34839,237
13632841,2903.25,34839,237
48380142,2903.25,34839,237
1.09923E+18,2490.833333,29890,245
13651250,2903.25,34839,237
20122197,568.75,6825,65
48380889,2903.25,34839,237
13843681,2903.25,34839,237
13863230,2903.25,34839,237
19080665,2903.25,34839,237
8.63051E+17,3965,47580,244
9.63881E+17,1898.333333,22780,134
19248045,2903.25,34839,237
19250619,2903.25,34839,237
14093225,2903.25,34839,237
1.11103E+18,4385.5,52626,358
1.06972E+18,1266.666667,15200,95
48381921,2903.25,34839,237
48382130,2903.25,34839,237
14135904,2903.25,34839,237
19315218,2903.25,34839,237
14214315,2903.25,34839,237
14218173,2903.25,34839,237
7.00855E+17,212.5,2550,17
26953399,372.5,4470,6
27528305,2968.75,35625,125
39861458,12284.33333,147412,269
38529246,5238.25,62859,69
19032888,2903.25,34839,237
6326681,467.5,5610,33
21794,7.083333333,85,1
19049449,2903.25,34839,237
9.75444E+17,4434.5,53214,362
48380680,2903.25,34839,237
13864664,2903.25,34839,237
19084168,2903.25,34839,237
43410866,8843.333333,106120,280
19094459,4250.75,51009,347
19098568,2903.25,34839,237
13891670,2903.25,34839,237
13910111,2903.25,34839,237
6799932,0,0,0
19122217,2903.25,34839,237
50542216,2903.25,34839,237
7.65224E+17,292.5,3510,27
48381288,2903.25,34839,237
13941017,2903.25,34839,237
20761404,229.1666667,2750,25
19175650,4324.25,51891,353
19176222,2903.25,34839,237
19181881,2903.25,34839,237
21248835,2903.25,34839,237
14016202,2903.25,34839,237
39861182,8246,98952,248
19194997,2903.25,34839,237
8.24701E+17,13.75,165,1
23859834,2903.25,34839,237
22734514,2903.25,34839,237
9.22205E+17,3196.333333,38356,86
9.02347E+17,2903.25,34839,237
50642735,0,0,0
19504042,2903.25,34839,237
39507366,4676.5,56118,282
14633324,2903.25,34839,237
14648838,2903.25,34839,237
48426005,2903.25,34839,237
14744735,2903.25,34839,237
19361969,2903.25,34839,237
19360685,2903.25,34839,237
19364266,2903.25,34839,237
19388293,2903.25,34839,237
19389911,2903.25,34839,237
7.59551E+17,2903.25,34839,237
50614701,4189.5,50274,342
14469737,2903.25,34839,237
8.20269E+17,3718.75,44625,119
14530298,2903.25,34839,237
50630130,955.5,11466,78
46308328,2903.25,34839,237
46310724,4434.5,53214,362
48384100,2903.25,34839,237
1.18697E+18,4459,53508,364
26449881,3255.25,39063,87
14716155,2903.25,34839,237
6.50125E+17,9.583333333,115,1
48426539,2903.25,34839,237
14783267,2903.25,34839,237
14716403,2903.25,34839,237
1.01746E+18,1714.166667,20570,121
19621610,2903.25,34839,237
14928089,2903.25,34839,237
19622700,2903.25,34839,237
1.02189E+18,688.5,8262,153
14959195,2903.25,34839,237
50645659,698.25,8379,57
14964655,2903.25,34839,237
14963583,2903.25,34839,237
48425681,2903.25,34839,237
19679564,2903.25,34839,237
7.36216E+17,300,3600,1
18348512,690,8280,138
15188621,4275.25,51303,349
1.16443E+18,6370.5,76446,279
26743923,3389.083333,40669,67
22754110,2903.25,34839,237
585300,0,0,0
23076968,2903.25,34839,237
22371868,2903.25,34839,237
15378469,2903.25,34839,237
52169215,1148,13776,56
15399031,2903.25,34839,237
19769328,2903.25,34839,237
1.09054E+18,6289.333333,75472,178
19811816,281.75,3381,23
19784119,2903.25,34839,237
15606875,2903.25,34839,237
15723889,2903.25,34839,237
15739930,2903.25,34839,237
1.18765E+18,20000,240000,96
19873708,1078,12936,88
19893872,2903.25,34839,237
1.03697E+18,6594.166667,79130,193
19922292,2903.25,34839,237
33611809,467.5,5610,33
15900336,2903.25,34839,237
8.01005E+17,18.66666667,224,1
9.66526E+17,3696,44352,144
19981294,2903.25,34839,237
7.14528E+17,4620,55440,112
1.17472E+18,2817.5,33810,230
16112663,2903.25,34839,237
51265906,8752,105024,192
1.05365E+18,7148.75,85785,129
1.10804E+18,2610,31320,108
5.7665E+17,85.75,1029,1
45530954,1376.166667,16514,46
1.09122E+18,12.25,147,1
1.16455E+18,105,1260,2
16226514,2903.25,34839,237
1.18874E+18,318.5,3822,26
50634288,869.75,10437,71
48415866,2903.25,34839,237
46332413,2903.25,34839,237
46334036,3687.25,44247,301
1.00878E+18,5060,60720,184
11243953,760,9120,57
9.59489E+17,2495.5,29946,138
15248135,2903.25,34839,237
15238740,2903.25,34839,237
19718993,2903.25,34839,237
15450257,2903.25,34839,237
53766143,1070,12840,107
46358642,2903.25,34839,237
47706983,1631.25,19575,87
15470122,2903.25,34839,237
22766296,1558.333333,18700,110
8.62892E+17,3598.583333,43183,199
41507050,807.5,9690,57
19828845,2903.25,34839,237
43536394,2903.25,34839,237
1.02949E+18,5750.25,69003,187
19857613,2903.25,34839,237
35186258,4217.5,50610,241
39628233,125,1500,6
19998416,2903.25,34839,237
1.19272E+18,2903.25,34839,237
45847112,1687.5,20250,135
19986637,2903.25,34839,237
1.19272E+18,2903.25,34839,237
37941349,6113.333333,73360,262
16011595,2903.25,34839,237
9.92758E+17,4953.166667,59438,263
20075580,2903.25,34839,237
23107316,490,5880,40
20134851,2903.25,34839,237
20153406,2903.25,34839,237
20154271,2903.25,34839,237
5.70119E+17,8354.25,100251,237
9.15141E+17,36.75,441,3
6.86956E+17,5533.5,66402,357
30767659,7868.583333,94423,287
16353229,2903.25,34839,237
21264068,2903.25,34839,237
9.60987E+17,960,11520,96
16230640,2903.25,34839,237
9.74106E+17,13428.25,161139,257
16260117,2903.25,34839,237
16271281,2903.25,34839,237
20328568,2903.25,34839,237
20390046,2903.25,34839,237
16330110,2903.25,34839,237
9.15408E+17,3013.5,36162,246
21967615,2903.25,34839,237
49538059,2406.25,28875,275
1.14717E+18,1450,17400,116
1.15392E+18,783.75,9405,55
23177964,2903.25,34839,237
21263120,2903.25,34839,237
21291783,2903.25,34839,237
8.12892E+17,1592,19104,96
21693657,2903.25,34839,237
21851228,4370,52440,115
1.21889E+18,6540.5,78486,254
23427160,2903.25,34839,237
9.69626E+17,8736,104832,182
1876811,1375,16500,55
9.47652E+17,4116,49392,336
22734359,2903.25,34839,237
53570786,2903.25,34839,237
21963428,2903.25,34839,237
22367196,2903.25,34839,237
42195148,343,4116,21
8.00622E+17,2282.333333,27388,41
26254270,2903.25,34839,237
52607778,0,0,0
1.16611E+18,3832,45984,96
25379703,2903.25,34839,237
9.1027E+17,0,0,0
26473275,2903.25,34839,237
51714701,9376.5,112518,282
21764778,2903.25,34839,237
21487004,2903.25,34839,237
50767112,698.25,8379,57
21384941,2903.25,34839,237
21460197,2903.25,34839,237
21970259,2903.25,34839,237
24269100,2903.25,34839,237
53288377,4459,53508,364
22188609,2903.25,34839,237
51230660,0,0,0
23650259,2903.25,34839,237
1.16449E+18,82,984,2
43652168,2903.25,34839,237
53288479,4091.5,49098,334
25226807,2903.25,34839,237
7.77429E+17,1876.25,22515,57
53288626,2903.25,34839,237
25076765,2903.25,34839,237
14006823,192.5,2310,22
30066459,2903.25,34839,237
1.16461E+18,109.5,1314,2
29225417,2903.25,34839,237
52593641,0,0,0
27928809,2646,31752,216
9.41213E+17,2186.666667,26240,160
28012942,2903.25,34839,237
1.01299E+18,4916.666667,59000,250
1.15641E+18,1800,21600,135
7.30806E+17,111,1332,1
46062116,2866.666667,34400,86
30089134,2903.25,34839,237
26609429,2903.25,34839,237
26632496,2903.25,34839,237
35005373,888.3333333,10660,26
7.31376E+17,291.6666667,3500,20
24653322,2903.25,34839,237
25798995,2903.25,34839,237
26812324,2903.25,34839,237
1.2175E+18,16492,197904,336
28812837,2903.25,34839,237
27489247,2903.25,34839,237
1.01948E+18,6834.333333,82012,202
1281257,4503.583333,54043,187
25004276,2903.25,34839,237
8.24322E+17,2318.333333,27820,214
29681004,2903.25,34839,237
52862855,56.25,675,3
52570569,1078,12936,88
28240916,2903.25,34839,237
26590931,2903.25,34839,237
52608288,0,0,0
9.53374E+17,1270,15240,127
8.46998E+17,0,0,0
18349549,7750,93000,186
43744465,1168.75,14025,187
28406990,2903.25,34839,237
6.1398E+17,367.5,4410,30
46543084,2903.25,34839,237
48787946,2903.25,34839,237
27088944,2903.25,34839,237
29945781,2903.25,34839,237
53571143,2903.25,34839,237
27141191,4459,53508,364
25944038,2903.25,34839,237
25948697,2903.25,34839,237
29631258,2903.25,34839,237
29631729,2903.25,34839,237
27203333,2903.25,34839,237
28606263,2903.25,34839,237
48810194,2903.25,34839,237
29966192,2903.25,34839,237
26025770,2903.25,34839,237
41289512,10616.66667,127400,260
46102949,1942.5,23310,126
51622613,940,11280,94
8.137E+17,0,0,0
21706896,2903.25,34839,237
8.9629E+17,2903.25,34839,237
13685807,7624.5,91494,306
54038661,4800,57600,192
8.37213E+17,1361.25,16335,121
6.94929E+17,54.16666667,650,1
48859165,2903.25,34839,237
25138975,2903.25,34839,237
26221423,2903.25,34839,237
29828333,2903.25,34839,237
42818093,240,2880,18
22119195,1853.333333,22240,139
53967245,1824.666667,21896,119
30483899,2903.25,34839,237
50197398,360,4320,27
30373480,2903.25,34839,237
53570387,2903.25,34839,237
32165536,2903.25,34839,237
32171104,2903.25,34839,237
1.03858E+18,3787.333333,45448,152
30514166,2903.25,34839,237
30388552,635.4166667,7625,25
30531163,2903.25,34839,237
30586563,2903.25,34839,237
53571249,2903.25,34839,237
28838875,2903.25,34839,237
27544905,2903.25,34839,237
10721891,1230,14760,123
5.51784E+17,6966.666667,83600,275
29797971,2903.25,34839,237
28989914,2903.25,34839,237
29798872,2903.25,34839,237
18179365,675,8100,45
24326705,2903.25,34839,237
25180572,2903.25,34839,237
8.11561E+17,1842.5,22110,165
21593310,0,0,0
32297005,2903.25,34839,237
8.96682E+17,2903.25,34839,237
1.10002E+18,1275,15300,102
1.13111E+18,6171,74052,121
32338134,2903.25,34839,237
7.14528E+17,4661.25,55935,113
1.08198E+18,5268.5,63222,257
30589636,2903.25,34839,237
30584470,4103.75,49245,335
1.17833E+18,88.33333333,1060,2
30701853,2903.25,34839,237
35797866,201.25,2415,21
8.43604E+17,4920,59040,328
30705353,2903.25,34839,237
35463466,2903.25,34839,237
1.15283E+18,768.25,9219,21
32531179,2903.25,34839,237
34360431,2903.25,34839,237
8.37569E+17,817.5,9810,109
33014255,2903.25,34839,237
30929724,2903.25,34839,237
30912652,2903.25,34839,237
33035945,2903.25,34839,237
4786030,2903.25,34839,237
7.40581E+17,20400,244800,272
35002311,2903.25,34839,237
34384580,2903.25,34839,237
1.21409E+18,0,0,0
34420423,2903.25,34839,237
46676759,2903.25,34839,237
18120404,0,0,0
1.16445E+18,1266.666667,15200,95
8.59496E+17,8730,104760,291
31058909,1176,14112,96
35771605,2903.25,34839,237
31087285,2903.25,34839,237
6.90613E+17,2903.25,34839,237
35085042,2903.25,34839,237
35080347,2903.25,34839,237
35531992,477.75,5733,39
35096173,2903.25,34839,237
21730105,2903.25,34839,237
11552749,439.1666667,5270,31
35532648,477.75,5733,39
6.91256E+17,4091.5,49098,334
31176669,2903.25,34839,237
21829006,2903.25,34839,237
7.24518E+17,5533.5,66402,357
35128367,2658.25,31899,217
43785672,2903.25,34839,237
31214157,2903.25,34839,237
6.91767E+17,281.75,3381,23
33654747,2190.75,26289,127
23451337,2752.75,33033,273
21714930,2303,27636,188
32476606,2903.25,34839,237
1.01018E+18,2486.25,29835,195
32524152,2903.25,34839,237
43745701,2903.25,34839,237
21788734,2903.25,34839,237
32595900,2903.25,34839,237
8.58782E+17,1298.333333,15580,95
21783251,2391.666667,28700,140
32663836,2903.25,34839,237
570797,306.25,3675,21
32669067,2903.25,34839,237
6.89642E+17,0,0,0
32743677,2903.25,34839,237
50899124,1370,16440,137
23230395,4275.25,51303,349
1084328,0,0,0
2284484,2903.25,34839,237
3114929,2903.25,34839,237
3929669,2903.25,34839,237
1276760,2903.25,34839,237
30819919,2903.25,34839,237
32900964,2903.25,34839,237
50778696,1515.833333,18190,107
32822073,2903.25,34839,237
4802648,2903.25,34839,237
6.9004E+17,2903.25,34839,237
30940831,2903.25,34839,237
33190224,2903.25,34839,237
30958980,2903.25,34839,237
35532063,477.75,5733,39
35773173,2903.25,34839,237
33560707,2903.25,34839,237
35771989,2903.25,34839,237
34542878,2903.25,34839,237
35532310,477.75,5733,39
1.11091E+18,1560,18720,96
31166982,2903.25,34839,237
5.70117E+17,9402.333333,112828,268
33849970,2903.25,34839,237
33833257,2903.25,34839,237
51071045,796.25,9555,65
9.12119E+17,6893.333333,82720,176
9282987,2903.25,34839,237
45481851,14.83333333,178,2
47737131,2720,32640,272
8.10599E+17,3863.666667,46364,268
45277537,760,9120,48
51079553,796.25,9555,65
12702291,2666.666667,32000,200
31474126,2903.25,34839,237
35812955,2903.25,34839,237
33928971,2903.25,34839,237
33835470,2903.25,34839,237
35768266,2903.25,34839,237
5.68512E+17,2520,30240,72
51125239,2903.25,34839,237
46708413,2903.25,34839,237
8.61625E+17,0,0,0
33854066,2903.25,34839,237
9.66709E+17,1352,16224,96
2856770,3018.75,36225,115
33608420,2903.25,34839,237
31290728,2903.25,34839,237
31286946,2903.25,34839,237
35195180,2903.25,34839,237
33726859,2903.25,34839,237
